row,col,gi_star,norm,est_pct,R,G,B,hex
106,52,5.4,0.8943,84.9,184,222,41,#B8DE29
106,53,5.3,0.8867,83.9,181,222,43,#B5DE2B
106,54,5.77,0.9225,88.6,205,225,29,#CDE11D
106,55,5.95,0.9361,90.4,213,226,26,#D5E21A
106,56,6.42,0.9718,95.0,236,229,27,#ECE51B
106,57,6.7,0.9931,97.8,251,231,35,#FBE723
106,58,6.6,0.9855,96.8,246,230,32,#F6E620
106,59,6.6,0.9855,96.8,246,230,32,#F6E620
106,60,6.65,0.9893,97.3,248,230,33,#F8E621
106,61,6.56,0.9825,96.4,244,230,30,#F4E61E
106,62,6.23,0.9574,93.1,229,228,25,#E5E419
106,63,5.91,0.9331,90.0,210,226,27,#D2E21B
106,64,5.95,0.9361,90.4,213,226,26,#D5E21A
106,65,6.37,0.9680,94.5,234,229,26,#EAE51A
106,66,6.05,0.9437,91.3,218,227,25,#DAE319
106,67,6.42,0.9718,95.0,236,229,27,#ECE51B
106,68,6.6,0.9855,96.8,246,230,32,#F6E620
106,69,6.28,0.9612,93.6,231,228,25,#E7E419
106,70,5.77,0.9225,88.6,205,225,29,#CDE11D
106,71,5.95,0.9361,90.4,213,226,26,#D5E21A
106,72,5.77,0.9225,88.6,205,225,29,#CDE11D
106,73,5.95,0.9361,90.4,213,226,26,#D5E21A
106,74,5.53,0.9042,86.2,192,223,37,#C0DF25
106,75,,,,,,,
106,76,,,,,,,
106,77,,,,,,,
106,78,,,,,,,
106,79,,,,,,,
106,80,,,,,,,
106,81,,,,,,,
106,82,,,,,,,
106,83,,,,,,,
106,84,,,,,,,
106,85,,,,,,,
106,86,,,,,,,
106,87,,,,,,,
106,88,,,,,,,
106,89,,,,,,,
106,90,,,,,,,
106,91,,,,,,,
106,92,,,,,,,
106,93,,,,,,,
107,0,,,,,,,
107,1,,,,,,,
107,2,,,,,,,
107,3,,,,,,,
107,4,,,,,,,
107,5,,,,,,,
107,6,,,,,,,
107,7,,,,,,,
107,8,,,,,,,
107,9,,,,,,,
107,10,,,,,,,
107,11,,,,,,,
107,12,,,,,,,
107,13,,,,,,,
107,14,,,,,,,
107,15,,,,,,,
107,16,,,,,,,
107,17,,,,,,,
107,18,,,,,,,
107,19,,,,,,,
107,20,,,,,,,
107,21,,,,,,,
107,22,,,,,,,
107,23,,,,,,,
107,24,,,,,,,
107,25,,,,,,,
107,26,,,,,,,
107,27,,,,,,,
107,28,,,,,,,
107,29,,,,,,,
107,30,,,,,,,
107,31,,,,,,,
107,32,,,,,,,
107,33,,,,,,,
107,34,,,,,,,
107,35,,,,,,,
107,36,,,,,,,
107,37,,,,,,,
107,38,,,,,,,
107,39,,,,,,,
107,40,,,,,,,
107,41,,,,,,,
107,42,,,,,,,
107,43,,,,,,,
107,44,,,,,,,
107,45,,,,,,,
107,46,,,,,,,
107,47,,,,,,,
107,48,,,,,,,
107,49,,,,,,,
107,50,,,,,,,
107,51,4.65,0.8374,77.5,147,215,65,#93D741
107,52,4.65,0.8374,77.5,147,215,65,#93D741
107,53,5.35,0.8905,84.4,181,222,43,#B5DE2B
107,54,5.67,0.9149,87.6,200,224,32,#C8E020
107,55,6.28,0.9612,93.6,231,228,25,#E7E419
107,56,6.51,0.9787,95.9,241,229,29,#F1E51D
107,57,6.79,0.9999,98.7,253,231,37,#FDE725
107,58,6.56,0.9825,96.4,244,230,30,#F4E61E
107,59,6.6,0.9855,96.8,246,230,32,#F6E620
107,60,6.23,0.9574,93.1,229,228,25,#E5E419
107,61,6.47,0.9756,95.5,239,229,28,#EFE51C
107,62,6.6,0.9855,96.8,246,230,32,#F6E620
107,63,6.28,0.9612,93.6,231,228,25,#E7E419
107,64,6.6,0.9855,96.8,246,230,32,#F6E620
107,65,6.6,0.9855,96.8,246,230,32,#F6E620
107,66,6.74,0.9961,98.2,253,231,37,#FDE725
107,67,6.79,0.9999,98.7,253,231,37,#FDE725
107,68,6.79,0.9999,98.7,253,231,37,#FDE725
107,69,6.23,0.9574,93.1,229,228,25,#E5E419
107,70,5.16,0.8761,82.5,173,220,48,#ADDC30
107,71,5.16,0.8761,82.5,173,220,48,#ADDC30
107,72,5.53,0.9042,86.2,192,223,37,#C0DF25
107,73,5.53,0.9042,86.2,192,223,37,#C0DF25
107,74,5.53,0.9042,86.2,192,223,37,#C0DF25
107,75,nan,nan,nan,0,0,0,#000000
107,76,,,,,,,
107,77,,,,,,,
107,78,,,,,,,
107,79,,,,,,,
107,80,,,,,,,
107,81,,,,,,,
107,82,,,,,,,
107,83,,,,,,,
107,84,,,,,,,
107,85,,,,,,,
107,86,,,,,,,
107,87,,,,,,,
107,88,,,,,,,
107,89,,,,,,,
107,90,,,,,,,
107,91,,,,,,,
107,92,,,,,,,
107,93,,,,,,,
108,0,,,,,,,
108,1,,,,,,,
108,2,,,,,,,
108,3,,,,,,,
108,4,,,,,,,
108,5,,,,,,,
108,6,,,,,,,
108,7,,,,,,,
108,8,,,,,,,
108,9,,,,,,,
108,10,,,,,,,
108,11,,,,,,,
108,12,,,,,,,
108,13,,,,,,,
108,14,,,,,,,
108,15,,,,,,,
108,16,,,,,,,
108,17,,,,,,,
108,18,,,,,,,
108,19,,,,,,,
108,20,,,,,,,
108,21,,,,,,,
108,22,,,,,,,
108,23,,,,,,,
108,24,,,,,,,
108,25,,,,,,,
108,26,,,,,,,
108,27,,,,,,,
108,28,,,,,,,
108,29,,,,,,,
108,30,,,,,,,
108,31,,,,,,,
108,32,,,,,,,
108,33,,,,,,,
108,34,,,,,,,
108,35,,,,,,,
108,36,,,,,,,
108,37,,,,,,,
108,38,,,,,,,
108,39,,,,,,,
108,40,,,,,,,
108,41,,,,,,,
108,42,,,,,,,
108,43,,,,,,,
108,44,,,,,,,
108,45,,,,,,,
108,46,,,,,,,
108,47,,,,,,,
108,48,,,,,,,
108,49,,,,,,,
108,50,,,,,,,
108,51,4.65,0.8374,77.5,147,215,65,#93D741
108,52,4.47,0.8237,75.7,137,213,72,#89D548
108,53,5.16,0.8761,82.5,173,220,48,#ADDC30
108,54,5.49,0.9012,85.8,189,223,38,#BDDF26
108,55,6.09,0.9468,91.7,221,227,24,#DDE318
108,56,6.65,0.9893,97.3,248,230,33,#F8E621
108,57,6.23,0.9574,93.1,229,228,25,#E5E419
108,58,6.23,0.9574,93.1,229,228,25,#E5E419
108,59,5.67,0.9149,87.6,200,224,32,#C8E020
108,60,6.14,0.9506,92.2,223,227,24,#DFE318
108,61,6.14,0.9506,92.2,223,227,24,#DFE318
108,62,6.42,0.9718,95.0,236,229,27,#ECE51B
108,63,6.42,0.9718,95.0,236,229,27,#ECE51B
108,64,6.42,0.9718,95.0,236,229,27,#ECE51B
108,65,6.37,0.9680,94.5,234,229,26,#EAE51A
108,66,6.7,0.9931,97.8,251,231,35,#FBE723
108,67,6.74,0.9961,98.2,253,231,37,#FDE725
108,68,6.09,0.9468,91.7,221,227,24,#DDE318
108,69,6.23,0.9574,93.1,229,228,25,#E5E419
108,70,4.74,0.8442,78.4,152,216,62,#98D83E
108,71,5.16,0.8761,82.5,173,220,48,#ADDC30
108,72,5.58,0.9080,86.7,194,223,35,#C2DF23
108,73,5.53,0.9042,86.2,192,223,37,#C0DF25
108,74,5.49,0.9012,85.8,189,223,38,#BDDF26
108,75,5.91,0.9331,90.0,210,226,27,#D2E21B
108,76,,,,,,,
108,77,,,,,,,
108,78,,,,,,,
108,79,,,,,,,
108,80,,,,,,,
108,81,,,,,,,
108,82,,,,,,,
108,83,,,,,,,
108,84,,,,,,,
108,85,,,,,,,
108,86,,,,,,,
108,87,,,,,,,
108,88,,,,,,,
108,89,,,,,,,
108,90,,,,,,,
108,91,,,,,,,
108,92,,,,,,,
108,93,,,,,,,
109,0,,,,,,,
109,1,,,,,,,
109,2,,,,,,,
109,3,,,,,,,
109,4,,,,,,,
109,5,,,,,,,
109,6,,,,,,,
109,7,,,,,,,
109,8,,,,,,,
109,9,,,,,,,
109,10,,,,,,,
109,11,,,,,,,
109,12,,,,,,,
109,13,,,,,,,
109,14,,,,,,,
109,15,,,,,,,
109,16,,,,,,,
109,17,,,,,,,
109,18,,,,,,,
109,19,,,,,,,
109,20,,,,,,,
109,21,,,,,,,
109,22,,,,,,,
109,23,,,,,,,
109,24,,,,,,,
109,25,,,,,,,
109,26,,,,,,,
109,27,,,,,,,
109,28,,,,,,,
109,29,,,,,,,
109,30,,,,,,,
109,31,,,,,,,
109,32,,,,,,,
109,33,,,,,,,
109,34,,,,,,,
109,35,,,,,,,
109,36,,,,,,,
109,37,,,,,,,
109,38,,,,,,,
109,39,,,,,,,
109,40,,,,,,,
109,41,,,,,,,
109,42,,,,,,,
109,43,,,,,,,
109,44,,,,,,,
109,45,,,,,,,
109,46,,,,,,,
109,47,,,,,,,
109,48,,,,,,,
109,49,,,,,,,
109,50,,,,,,,
109,51,5.49,0.9012,85.8,189,223,38,#BDDF26
109,52,4.23,0.8055,73.3,127,211,78,#7FD34E
109,53,4.98,0.8624,80.7,162,218,55,#A2DA37
109,54,6.19,0.9544,92.7,226,228,24,#E2E418
109,55,6.56,0.9825,96.4,244,230,30,#F4E61E
109,56,6.79,0.9999,98.7,253,231,37,#FDE725
109,57,6.79,0.9999,98.7,253,231,37,#FDE725
109,58,6.23,0.9574,93.1,229,228,25,#E5E419
109,59,5.21,0.8799,83.0,176,221,47,#B0DD2F
109,60,5.72,0.9187,88.1,202,225,31,#CAE11F
109,61,5.91,0.9331,90.0,210,226,27,#D2E21B
109,62,6.51,0.9787,95.9,241,229,29,#F1E51D
109,63,6.6,0.9855,96.8,246,230,32,#F6E620
109,64,6.42,0.9718,95.0,236,229,27,#ECE51B
109,65,6.37,0.9680,94.5,234,229,26,#EAE51A
109,66,6.79,0.9999,98.7,253,231,37,#FDE725
109,67,6.28,0.9612,93.6,231,228,25,#E7E419
109,68,6.05,0.9437,91.3,218,227,25,#DAE319
109,69,4.65,0.8374,77.5,147,215,65,#93D741
109,70,5.53,0.9042,86.2,192,223,37,#C0DF25
109,71,5.58,0.9080,86.7,194,223,35,#C2DF23
109,72,5.53,0.9042,86.2,192,223,37,#C0DF25
109,73,5.21,0.8799,83.0,176,221,47,#B0DD2F
109,74,6.05,0.9437,91.3,218,227,25,#DAE319
109,75,5.95,0.9361,90.4,213,226,26,#D5E21A
109,76,4.88,0.8548,79.8,157,217,59,#9DD93B
109,77,,,,,,,
109,78,,,,,,,
109,79,,,,,,,
109,80,,,,,,,
109,81,,,,,,,
109,82,,,,,,,
109,83,,,,,,,
109,84,,,,,,,
109,85,,,,,,,
109,86,,,,,,,
109,87,,,,,,,
109,88,,,,,,,
109,89,,,,,,,
109,90,,,,,,,
109,91,,,,,,,
109,92,,,,,,,
109,93,,,,,,,
110,0,,,,,,,
110,1,,,,,,,
110,2,,,,,,,
110,3,,,,,,,
110,4,,,,,,,
110,5,,,,,,,
110,6,,,,,,,
110,7,,,,,,,
110,8,,,,,,,
110,9,,,,,,,
110,10,,,,,,,
110,11,,,,,,,
110,12,,,,,,,
110,13,,,,,,,
110,14,,,,,,,
110,15,,,,,,,
110,16,,,,,,,
110,17,,,,,,,
110,18,,,,,,,
110,19,,,,,,,
110,20,,,,,,,
110,21,,,,,,,
110,22,,,,,,,
110,23,,,,,,,
110,24,,,,,,,
110,25,,,,,,,
110,26,,,,,,,
110,27,,,,,,,
110,28,,,,,,,
110,29,,,,,,,
110,30,,,,,,,
110,31,,,,,,,
110,32,,,,,,,
110,33,,,,,,,
110,34,,,,,,,
110,35,,,,,,,
110,36,,,,,,,
110,37,,,,,,,
110,38,,,,,,,
110,39,,,,,,,
110,40,,,,,,,
110,41,,,,,,,
110,42,,,,,,,
110,43,,,,,,,
110,44,,,,,,,
110,45,,,,,,,
110,46,,,,,,,
110,47,,,,,,,
110,48,,,,,,,
110,49,,,,,,,
110,50,,,,,,,
110,51,5.49,0.9012,85.8,189,223,38,#BDDF26
110,52,4.33,0.8131,74.3,132,212,75,#84D44B
110,53,4.98,0.8624,80.7,162,218,55,#A2DA37
110,54,5.86,0.9293,89.5,208,225,28,#D0E11C
110,55,6.56,0.9825,96.4,244,230,30,#F4E61E
110,56,6.14,0.9506,92.2,223,227,24,#DFE318
110,57,6.79,0.9999,98.7,253,231,37,#FDE725
110,58,5.95,0.9361,90.4,213,226,26,#D5E21A
110,59,5.35,0.8905,84.4,181,222,43,#B5DE2B
110,60,6.14,0.9506,92.2,223,227,24,#DFE318
110,61,6.51,0.9787,95.9,241,229,29,#F1E51D
110,62,6.6,0.9855,96.8,246,230,32,#F6E620
110,63,5.44,0.8974,85.3,186,222,40,#BADE28
110,64,5.3,0.8867,83.9,181,222,43,#B5DE2B
110,65,6.19,0.9544,92.7,226,228,24,#E2E418
110,66,5.86,0.9293,89.5,208,225,28,#D0E11C
110,67,6.14,0.9506,92.2,223,227,24,#DFE318
110,68,6.19,0.9544,92.7,226,228,24,#E2E418
110,69,5.72,0.9187,88.1,202,225,31,#CAE11F
110,70,5.67,0.9149,87.6,200,224,32,#C8E020
110,71,5.67,0.9149,87.6,200,224,32,#C8E020
110,72,5.16,0.8761,82.5,173,220,48,#ADDC30
110,73,,,,,,,
110,74,,,,,,,
110,75,4.65,0.8374,77.5,147,215,65,#93D741
110,76,5.72,0.9187,88.1,202,225,31,#CAE11F
110,77,,,,,,,
110,78,,,,,,,
110,79,,,,,,,
110,80,,,,,,,
110,81,,,,,,,
110,82,,,,,,,
110,83,,,,,,,
110,84,,,,,,,
110,85,,,,,,,
110,86,,,,,,,
110,87,,,,,,,
110,88,,,,,,,
110,89,,,,,,,
110,90,,,,,,,
110,91,,,,,,,
110,92,,,,,,,
110,93,,,,,,,
111,0,,,,,,,
111,1,,,,,,,
111,2,,,,,,,
111,3,,,,,,,
111,4,,,,,,,
111,5,,,,,,,
111,6,,,,,,,
111,7,,,,,,,
111,8,,,,,,,
111,9,,,,,,,
111,10,,,,,,,
111,11,,,,,,,
111,12,,,,,,,
111,13,,,,,,,
111,14,,,,,,,
111,15,,,,,,,
111,16,,,,,,,
111,17,,,,,,,
111,18,,,,,,,
111,19,,,,,,,
111,20,,,,,,,
111,21,,,,,,,
111,22,,,,,,,
111,23,,,,,,,
111,24,,,,,,,
111,25,,,,,,,
111,26,,,,,,,
111,27,,,,,,,
111,28,,,,,,,
111,29,,,,,,,
111,30,,,,,,,
111,31,,,,,,,
111,32,,,,,,,
111,33,,,,,,,
111,34,,,,,,,
111,35,,,,,,,
111,36,,,,,,,
111,37,,,,,,,
111,38,,,,,,,
111,39,,,,,,,
111,40,,,,,,,
111,41,,,,,,,
111,42,,,,,,,
111,43,,,,,,,
111,44,,,,,,,
111,45,,,,,,,
111,46,,,,,,,
111,47,,,,,,,
111,48,,,,,,,
111,49,,,,,,,
111,50,,,,,,,
111,51,5.07,0.8693,81.6,168,219,52,#A8DB34
111,52,5.21,0.8799,83.0,176,221,47,#B0DD2F
111,53,5.21,0.8799,83.0,176,221,47,#B0DD2F
111,54,6.19,0.9544,92.7,226,228,24,#E2E418
111,55,6.6,0.9855,96.8,246,230,32,#F6E620
111,56,6.51,0.9787,95.9,241,229,29,#F1E51D
111,57,5.91,0.9331,90.0,210,226,27,#D2E21B
111,58,5.49,0.9012,85.8,189,223,38,#BDDF26
111,59,5.49,0.9012,85.8,189,223,38,#BDDF26
111,60,5.63,0.9118,87.2,197,224,33,#C5E021
111,61,6.05,0.9437,91.3,218,227,25,#DAE319
111,62,5.4,0.8943,84.9,184,222,41,#B8DE29
111,63,5.35,0.8905,84.4,181,222,43,#B5DE2B
111,64,4.98,0.8624,80.7,162,218,55,#A2DA37
111,65,5.35,0.8905,84.4,181,222,43,#B5DE2B
111,66,5.07,0.8693,81.6,168,219,52,#A8DB34
111,67,5.95,0.9361,90.4,213,226,26,#D5E21A
111,68,6.09,0.9468,91.7,221,227,24,#DDE318
111,69,6.42,0.9718,95.0,236,229,27,#ECE51B
111,70,5.63,0.9118,87.2,197,224,33,#C5E021
111,71,5.67,0.9149,87.6,200,224,32,#C8E020
111,72,5.21,0.8799,83.0,176,221,47,#B0DD2F
111,73,5.16,0.8761,82.5,173,220,48,#ADDC30
111,74,4.7,0.8412,78.0,149,216,64,#95D840
111,75,,,,,,,
111,76,nan,nan,nan,0,0,0,#000000
111,77,nan,nan,nan,0,0,0,#000000
111,78,,,,,,,
111,79,,,,,,,
111,80,,,,,,,
111,81,,,,,,,
111,82,,,,,,,
111,83,,,,,,,
111,84,,,,,,,
111,85,,,,,,,
111,86,,,,,,,
111,87,,,,,,,
111,88,,,,,,,
111,89,,,,,,,
111,90,,,,,,,
111,91,,,,,,,
111,92,,,,,,,
111,93,,,,,,,
112,0,,,,,,,
112,1,,,,,,,
112,2,,,,,,,
112,3,,,,,,,
112,4,,,,,,,
112,5,,,,,,,
112,6,,,,,,,
112,7,,,,,,,
112,8,,,,,,,
112,9,,,,,,,
112,10,,,,,,,
112,11,,,,,,,
112,12,,,,,,,
112,13,,,,,,,
112,14,,,,,,,
112,15,,,,,,,
112,16,,,,,,,
112,17,,,,,,,
112,18,,,,,,,
112,19,,,,,,,
112,20,,,,,,,
112,21,,,,,,,
112,22,,,,,,,
112,23,,,,,,,
112,24,,,,,,,
112,25,,,,,,,
112,26,,,,,,,
112,27,,,,,,,
112,28,,,,,,,
112,29,,,,,,,
112,30,,,,,,,
112,31,,,,,,,
112,32,,,,,,,
112,33,,,,,,,
112,34,,,,,,,
112,35,,,,,,,
112,36,,,,,,,
112,37,,,,,,,
112,38,,,,,,,
112,39,,,,,,,
112,40,,,,,,,
112,41,,,,,,,
112,42,,,,,,,
112,43,,,,,,,
112,44,,,,,,,
112,45,,,,,,,
112,46,,,,,,,
112,47,,,,,,,
112,48,,,,,,,
112,49,,,,,,,
112,50,4.42,0.8199,75.2,134,213,73,#86D549
112,51,5.44,0.8974,85.3,186,222,40,#BADE28
112,52,5.72,0.9187,88.1,202,225,31,#CAE11F
112,53,5.95,0.9361,90.4,213,226,26,#D5E21A
112,54,6.28,0.9612,93.6,231,228,25,#E7E419
112,55,6.47,0.9756,95.5,239,229,28,#EFE51C
112,56,6.05,0.9437,91.3,218,227,25,#DAE319
112,57,5.72,0.9187,88.1,202,225,31,#CAE11F
112,58,5.72,0.9187,88.1,202,225,31,#CAE11F
112,59,5.4,0.8943,84.9,184,222,41,#B8DE29
112,60,5.4,0.8943,84.9,184,222,41,#B8DE29
112,61,5.67,0.9149,87.6,200,224,32,#C8E020
112,62,5.58,0.9080,86.7,194,223,35,#C2DF23
112,63,5.4,0.8943,84.9,184,222,41,#B8DE29
112,64,4.74,0.8442,78.4,152,216,62,#98D83E
112,65,4.51,0.8267,76.1,139,214,70,#8BD646
112,66,5.49,0.9012,85.8,189,223,38,#BDDF26
112,67,5.86,0.9293,89.5,208,225,28,#D0E11C
112,68,6.42,0.9718,95.0,236,229,27,#ECE51B
112,69,6.37,0.9680,94.5,234,229,26,#EAE51A
112,70,5.63,0.9118,87.2,197,224,33,#C5E021
112,71,5.77,0.9225,88.6,205,225,29,#CDE11D
112,72,5.21,0.8799,83.0,176,221,47,#B0DD2F
112,73,5.21,0.8799,83.0,176,221,47,#B0DD2F
112,74,4.65,0.8374,77.5,147,215,65,#93D741
112,75,4.7,0.8412,78.0,149,216,64,#95D840
112,76,,,,,,,
112,77,,,,,,,
112,78,,,,,,,
112,79,,,,,,,
112,80,,,,,,,
112,81,,,,,,,
112,82,,,,,,,
112,83,,,,,,,
112,84,,,,,,,
112,85,,,,,,,
112,86,,,,,,,
112,87,,,,,,,
112,88,,,,,,,
112,89,,,,,,,
112,90,,,,,,,
112,91,,,,,,,
112,92,,,,,,,
112,93,,,,,,,
113,0,,,,,,,
113,1,,,,,,,
113,2,,,,,,,
113,3,,,,,,,
113,4,,,,,,,
113,5,,,,,,,
113,6,,,,,,,
113,7,,,,,,,
113,8,,,,,,,
113,9,,,,,,,
113,10,,,,,,,
113,11,,,,,,,
113,12,,,,,,,
113,13,,,,,,,
113,14,,,,,,,
113,15,,,,,,,
113,16,,,,,,,
113,17,,,,,,,
113,18,,,,,,,
113,19,,,,,,,
113,20,,,,,,,
113,21,,,,,,,
113,22,,,,,,,
113,23,,,,,,,
113,24,,,,,,,
113,25,,,,,,,
113,26,,,,,,,
113,27,,,,,,,
113,28,,,,,,,
113,29,,,,,,,
113,30,,,,,,,
113,31,,,,,,,
113,32,,,,,,,
113,33,,,,,,,
113,34,,,,,,,
113,35,,,,,,,
113,36,,,,,,,
113,37,,,,,,,
113,38,,,,,,,
113,39,,,,,,,
113,40,,,,,,,
113,41,,,,,,,
113,42,,,,,,,
113,43,,,,,,,
113,44,,,,,,,
113,45,,,,,,,
113,46,,,,,,,
113,47,,,,,,,
113,48,,,,,,,
113,49,,,,,,,
113,50,4.33,0.8131,74.3,132,212,75,#84D44B
113,51,5.35,0.8905,84.4,181,222,43,#B5DE2B
113,52,5.72,0.9187,88.1,202,225,31,#CAE11F
113,53,5.95,0.9361,90.4,213,226,26,#D5E21A
113,54,5.67,0.9149,87.6,200,224,32,#C8E020
113,55,6.28,0.9612,93.6,231,228,25,#E7E419
113,56,6.05,0.9437,91.3,218,227,25,#DAE319
113,57,5.72,0.9187,88.1,202,225,31,#CAE11F
113,58,5.26,0.8837,83.5,178,221,45,#B2DD2D
113,59,5.26,0.8837,83.5,178,221,45,#B2DD2D
113,60,5.26,0.8837,83.5,178,221,45,#B2DD2D
113,61,5.58,0.9080,86.7,194,223,35,#C2DF23
113,62,5.58,0.9080,86.7,194,223,35,#C2DF23
113,63,5.58,0.9080,86.7,194,223,35,#C2DF23
113,64,4.84,0.8518,79.4,157,217,59,#9DD93B
113,65,5.3,0.8867,83.9,181,222,43,#B5DE2B
113,66,5.95,0.9361,90.4,213,226,26,#D5E21A
113,67,5.86,0.9293,89.5,208,225,28,#D0E11C
113,68,6.79,0.9999,98.7,253,231,37,#FDE725
113,69,6.7,0.9931,97.8,251,231,35,#FBE723
113,70,5.63,0.9118,87.2,197,224,33,#C5E021
113,71,5.63,0.9118,87.2,197,224,33,#C5E021
113,72,4.33,0.8131,74.3,132,212,75,#84D44B
113,73,4.33,0.8131,74.3,132,212,75,#84D44B
113,74,3.53,0.7523,66.4,94,201,98,#5EC962
113,75,3.26,0.7318,63.7,84,197,104,#54C568
113,76,4.7,0.8412,78.0,149,216,64,#95D840
113,77,nan,nan,nan,0,0,0,#000000
113,78,,,,,,,
113,79,,,,,,,
113,80,,,,,,,
113,81,,,,,,,
113,82,,,,,,,
113,83,,,,,,,
113,84,,,,,,,
113,85,,,,,,,
113,86,,,,,,,
113,87,,,,,,,
113,88,,,,,,,
113,89,,,,,,,
113,90,,,,,,,
113,91,,,,,,,
113,92,,,,,,,
113,93,,,,,,,
114,0,,,,,,,
114,1,,,,,,,
114,2,,,,,,,
114,3,,,,,,,
114,4,,,,,,,
114,5,,,,,,,
114,6,,,,,,,
114,7,,,,,,,
114,8,,,,,,,
114,9,,,,,,,
114,10,,,,,,,
114,11,,,,,,,
114,12,,,,,,,
114,13,,,,,,,
114,14,,,,,,,
114,15,,,,,,,
114,16,,,,,,,
114,17,,,,,,,
114,18,,,,,,,
114,19,,,,,,,
114,20,,,,,,,
114,21,,,,,,,
114,22,,,,,,,
114,23,,,,,,,
114,24,,,,,,,
114,25,,,,,,,
114,26,,,,,,,
114,27,,,,,,,
114,28,,,,,,,
114,29,,,,,,,
114,30,,,,,,,
114,31,,,,,,,
114,32,,,,,,,
114,33,,,,,,,
114,34,,,,,,,
114,35,,,,,,,
114,36,,,,,,,
114,37,,,,,,,
114,38,,,,,,,
114,39,,,,,,,
114,40,,,,,,,
114,41,,,,,,,
114,42,,,,,,,
114,43,,,,,,,
114,44,,,,,,,
114,45,,,,,,,
114,46,,,,,,,
114,47,,,,,,,
114,48,,,,,,,
114,49,,,,,,,
114,50,,,,,,,
114,51,5.49,0.9012,85.8,189,223,38,#BDDF26
114,52,5.07,0.8693,81.6,168,219,52,#A8DB34
114,53,5.58,0.9080,86.7,194,223,35,#C2DF23
114,54,6.09,0.9468,91.7,221,227,24,#DDE318
114,55,6.14,0.9506,92.2,223,227,24,#DFE318
114,56,6.14,0.9506,92.2,223,227,24,#DFE318
114,57,5.44,0.8974,85.3,186,222,40,#BADE28
114,58,5.4,0.8943,84.9,184,222,41,#B8DE29
114,59,5.35,0.8905,84.4,181,222,43,#B5DE2B
114,60,5.26,0.8837,83.5,178,221,45,#B2DD2D
114,61,5.63,0.9118,87.2,197,224,33,#C5E021
114,62,5.58,0.9080,86.7,194,223,35,#C2DF23
114,63,5.16,0.8761,82.5,173,220,48,#ADDC30
114,64,5.95,0.9361,90.4,213,226,26,#D5E21A
114,65,4.56,0.8305,76.6,142,214,69,#8ED645
114,66,6.65,0.9893,97.3,248,230,33,#F8E621
114,67,6.65,0.9893,97.3,248,230,33,#F8E621
114,68,6.42,0.9718,95.0,236,229,27,#ECE51B
114,69,5.63,0.9118,87.2,197,224,33,#C5E021
114,70,5.63,0.9118,87.2,197,224,33,#C5E021
114,71,5.72,0.9187,88.1,202,225,31,#CAE11F
114,72,3.72,0.7667,68.3,103,204,92,#67CC5C
114,73,4.33,0.8131,74.3,132,212,75,#84D44B
114,74,3.16,0.7242,62.7,80,196,106,#50C46A
114,75,3.07,0.7173,61.8,76,194,108,#4CC26C
114,76,4.7,0.8412,78.0,149,216,64,#95D840
114,77,3.72,0.7667,68.3,103,204,92,#67CC5C
114,78,nan,nan,nan,0,0,0,#000000
114,79,,,,,,,
114,80,,,,,,,
114,81,,,,,,,
114,82,,,,,,,
114,83,,,,,,,
114,84,,,,,,,
114,85,,,,,,,
114,86,,,,,,,
114,87,,,,,,,
114,88,,,,,,,
114,89,,,,,,,
114,90,,,,,,,
114,91,,,,,,,
114,92,,,,,,,
114,93,,,,,,,
115,0,,,,,,,
115,1,,,,,,,
115,2,,,,,,,
115,3,,,,,,,
115,4,,,,,,,
115,5,,,,,,,
115,6,,,,,,,
115,7,,,,,,,
115,8,,,,,,,
115,9,,,,,,,
115,10,,,,,,,
115,11,,,,,,,
115,12,,,,,,,
115,13,,,,,,,
115,14,,,,,,,
115,15,,,,,,,
115,16,,,,,,,
115,17,,,,,,,
115,18,,,,,,,
115,19,,,,,,,
115,20,,,,,,,
115,21,,,,,,,
115,22,,,,,,,
115,23,,,,,,,
115,24,,,,,,,
115,25,,,,,,,
115,26,,,,,,,
115,27,,,,,,,
115,28,,,,,,,
115,29,,,,,,,
115,30,,,,,,,
115,31,,,,,,,
115,32,,,,,,,
115,33,,,,,,,
115,34,,,,,,,
115,35,,,,,,,
115,36,,,,,,,
115,37,,,,,,,
115,38,-1.3,0.3853,18.6,43,116,142,#2B748E
115,39,-0.74,0.4279,24.1,39,127,142,#277F8E
115,40,,,,,,,
115,41,,,,,,,
115,42,,,,,,,
115,43,,,,,,,
115,44,,,,,,,
115,45,,,,,,,
115,46,,,,,,,
115,47,,,,,,,
115,48,,,,,,,
115,49,3.49,0.7492,66.0,92,200,99,#5CC863
115,50,4.37,0.8161,74.7,132,212,75,#84D44B
115,51,4.19,0.8024,72.9,124,210,80,#7CD250
115,52,5.07,0.8693,81.6,168,219,52,#A8DB34
115,53,5.58,0.9080,86.7,194,223,35,#C2DF23
115,54,6.14,0.9506,92.2,223,227,24,#DFE318
115,55,6.05,0.9437,91.3,218,227,25,#DAE319
115,56,5.67,0.9149,87.6,200,224,32,#C8E020
115,57,5.72,0.9187,88.1,202,225,31,#CAE11F
115,58,5.3,0.8867,83.9,181,222,43,#B5DE2B
115,59,5.35,0.8905,84.4,181,222,43,#B5DE2B
115,60,5.63,0.9118,87.2,197,224,33,#C5E021
115,61,5.58,0.9080,86.7,194,223,35,#C2DF23
